ticker,sector,fiscal_year,revenue,cogs,gross_profit,ebitda,ebit,dep_amort,interest_expense,tax_expense,net_income,eps,cash,current_assets,total_assets,current_liabilities,total_debt,short_term_debt,long_term_debt,equity,cfo,capex,financing_cash_flow,investing_cash_flow,gross_margin,ebitda_margin,ebit_margin,net_margin,roe,roa,asset_turnover,working_capital,current_ratio,debt_to_equity,interest_coverage,fcf,fcf_margin,cfo_to_net_income
META,Communication Services,2021,117929.0,22649.0,95280.0,54720.0,46753.0,7967.0,23.0,7914.0,39370.0,13.77,16601.0,66666.0,165987.0,21135.0,0.0,,0.0,124879.0,57683.0,18690.0,-50728.0,-7570.0,0.8079437627725157,0.4640080048164574,0.39645040660058173,0.3338449405998525,0.31526517669103693,0.23718724960388465,0.7104713019694313,45531.0,3.154293825408091,0.0,2032.7391304347825,38993.0,0.33064810182397886,1.4651511303022606
META,Communication Services,2022,116609.0,25249.0,91360.0,37630.0,28944.0,8686.0,185.0,5619.0,23200.0,8.59,14681.0,59549.0,185727.0,27026.0,9923.0,,9923.0,125713.0,50475.0,31186.0,-22136.0,-28970.0,0.7834729737841848,0.32270236431150257,0.24821411726367604,0.19895548371051977,0.18454734196145187,0.12491452508251358,0.6278516316959839,32523.0,2.203396729075705,0.07893376182256409,156.45405405405404,19289.0,0.16541604850397482,2.175646551724138
META,Communication Services,2023,134902.0,25959.0,108943.0,57929.0,46751.0,11178.0,446.0,8330.0,39098.0,14.87,41862.0,85365.0,229623.0,31960.0,18385.0,,18385.0,153168.0,71113.0,27045.0,-19500.0,-24495.0,0.8075714222176098,0.42941542749551526,0.3465552771641636,0.28982520644616094,0.25526219575890524,0.1702703997421861,0.5874934131162819,53405.0,2.6709949937421777,0.12003159928966886,104.82286995515695,44068.0,0.3266667655038472,1.8188398383549031
META,Communication Services,2024,164501.0,30161.0,134340.0,84878.0,69380.0,15498.0,715.0,8303.0,62360.0,23.86,43889.0,100045.0,276054.0,33596.0,28826.0,,28826.0,182637.0,91328.0,37256.0,-40781.0,-47150.0,0.8166515705071702,0.5159725472793478,0.42176035404040096,0.3790858414234564,0.34144231453648494,0.22589783158367566,0.5959015265129286,66449.0,2.9778842719371355,0.157832202675252,97.03496503496504,54072.0,0.3287031689776962,1.4645285439384221
META,Communication Services,2025,200966.0,36175.0,164791.0,101892.0,83276.0,18616.0,1165.0,25474.0,60458.0,23.49,35873.0,108722.0,366021.0,41836.0,58744.0,,58744.0,217243.0,115800.0,69691.0,-20370.0,-102003.0,0.8199944269179861,0.5070111362120956,0.41437855159579234,0.3008369574952977,0.2782966539773433,0.16517631502017643,0.5490559284849776,66886.0,2.5987666124868536,0.27040687156778354,71.48154506437768,46109.0,0.2294368201586338,1.915379271560422
TSLA,Consumer Discretionary,2016,7000.132,5400.875,1599.257,-190.04,-667.34,477.3,198.81,26.698,-674.914,-4.68,3393.0,6259.796,22664.076,5827.005,7006.668,1114.652,5892.016,4752.911,-123.829,1280.802,3743.976,-1081.085,0.22846097759299397,-0.02714805949373526,-0.09533248801594028,-0.09641446761289645,-0.1420001342335255,-0.02977902121401287,0.30886465435431826,432.79100000000017,1.0742733187975642,1.4741845576321542,-3.356672199587546,-1404.6309999999999,-0.20065778759600533,0.18347374628471183
TSLA,Consumer Discretionary,2017,11759.0,9536.0,2223.0,-862.7,-1632.0,769.3,471.0,32.0,-1962.0,-11.83,3368.0,6570.52,28655.372,7674.67,9628.834,799.849,8828.985,4237.242,-61.0,3415.0,4415.0,-4196.0,0.1890466876435071,-0.07336508206480143,-0.13878731184624543,-0.16685092269750829,-0.46303704154730835,-0.06846883718696795,0.41035935600487056,-1104.1499999999996,0.8561306219029613,2.272429566213117,-3.464968152866242,-3476.0,-0.29560336763330214,0.03109072375127421
TSLA,Consumer Discretionary,2018,21461.268,17419.0,4042.0,722.0,-388.0,1110.0,663.0,58.0,-976.0,-1.14,3686.0,8307.0,29740.0,9993.0,10633.0,2222.0,8411.0,4923.0,2098.0,2101.0,574.0,-2337.0,0.18833929104282188,0.03364200102249317,-0.018079080881893837,-0.045477275620433986,-0.19825309770465163,-0.032817753866845996,0.721629724277068,-1686.0,0.8312818973281297,2.159861872841763,-0.5852187028657617,-3.0,-0.0001397867078496946,-2.1495901639344264
TSLA,Consumer Discretionary,2019,24578.0,20509.0,4069.0,1301.0,-69.0,1370.0,685.0,110.0,-862.0,-0.98,6268.0,12103.0,34309.0,10667.0,11801.0,1399.0,10402.0,6618.0,2405.0,1327.0,1529.0,-1436.0,0.1655545609895028,0.05293351778012857,-0.002807388721620962,-0.03507201562372854,-0.13025083106678756,-0.025124602873881487,0.7163717974875398,1436.0,1.1346207931002157,1.7831671199758234,-0.10072992700729927,1078.0,0.043860362926194156,-2.7900232018561484
TSLA,Consumer Discretionary,2020,31536.0,24906.0,6630.0,3564.0,1994.0,1570.0,748.0,292.0,721.0,0.21,19384.0,26717.0,52148.0,14248.0,10220.0,1758.0,8462.0,22225.0,5943.0,3157.0,9973.0,-3132.0,0.2102359208523592,0.11301369863013698,0.06322932521562659,0.022862760020294266,0.03244094488188976,0.013826033596686355,0.6047403543760067,12469.0,1.8751403705783267,0.45984251968503936,2.665775401069519,2786.0,0.08834348046676814,8.242718446601941
TSLA,Consumer Discretionary,2021,53823.0,40217.0,13606.0,8433.0,6523.0,1910.0,371.0,699.0,5519.0,1.63,17576.0,27100.0,62131.0,19705.0,5342.0,1088.0,4254.0,30189.0,11497.0,6482.0,-5203.0,-7868.0,0.25279155751258753,0.15668022964160302,0.12119354179440016,0.10253980640246735,0.1828149325913412,0.08882844312822906,0.8662825320693374,7395.0,1.3752854605430094,0.17695186988638245,17.5822102425876,5015.0,0.09317577987105884,2.083167240442109
TSLA,Consumer Discretionary,2022,81462.0,60609.0,20853.0,16076.0,13656.0,2420.0,191.0,1132.0,12556.0,3.62,16253.0,40917.0,82338.0,26709.0,2045.0,1016.0,1029.0,44704.0,14724.0,7158.0,-3527.0,-11973.0,0.25598438535759005,0.19734354668434362,0.16763644398615304,0.15413321548697553,0.2808697208303508,0.1524933809419709,0.9893609269110253,14208.0,1.53195552061103,0.045745347172512524,71.49738219895288,7566.0,0.09287766074979745,1.172666454284804
TSLA,Consumer Discretionary,2023,96773.0,79113.0,17660.0,12221.0,8891.0,3330.0,156.0,-5001.0,14997.0,4.3,16398.0,49616.0,106618.0,28748.0,4657.0,1975.0,2682.0,62634.0,13256.0,8899.0,2589.0,-15584.0,0.18248891736331416,0.1262852241844316,0.0918747997891974,0.15497091130790613,0.23943864354823258,0.1406610516047947,0.9076609953291189,20868.0,1.7258939752330598,0.0743525880512182,56.993589743589745,4357.0,0.04502288861562626,0.8839101153564046
TSLA,Consumer Discretionary,2024,97690.0,80240.0,17450.0,11196.0,7076.0,4120.0,350.0,1837.0,7091.0,2.04,16139.0,58360.0,122070.0,28821.0,7878.0,2343.0,5535.0,72913.0,14923.0,11342.0,3853.0,-18787.0,0.17862626676220697,0.11460743167161429,0.07243320708363189,0.07258675401781145,0.09725289043106168,0.05808962070942902,0.8002785287130335,29539.0,2.024912390270983,0.10804657605639598,20.217142857142857,3581.0,0.03665677141979732,2.1044986602735865
TSLA,Consumer Discretionary,2025,94827.0,77733.0,17094.0,9385.0,4355.0,5030.0,338.0,1423.0,3794.0,1.08,16513.0,68642.0,137806.0,31714.0,8153.0,1569.0,6584.0,82137.0,14747.0,8527.0,1139.0,-15478.0,0.18026511436616155,0.09896970272179864,0.04592573845001951,0.04000970187815706,0.04619111971462313,0.02753145726601164,0.6881195303542661,36928.0,2.1644068865485275,0.09926099078369066,12.884615384615385,6220.0,0.06559313275754795,3.8869267264101213
ORCL,Technology,2016,37792.0,2801.0,23017.0,13913.0,12913.0,1000.0,1798.0,2228.0,9452.0,2.24,21784.0,74515.0,134991.0,24178.0,57909.0,9797.0,48112.0,53860.0,14126.0,2021.0,9086.0,-21494.0,0.6090442421676545,0.3681466977138019,0.3416860711261643,0.25010584250635054,0.17549201633865577,0.0700194827803335,0.2799594047010541,50337.0,3.0819339895773017,1.0751763832157446,7.181868743047831,12105.0,0.3203058848433531,1.4944985188319933
ORCL,Technology,2017,39383.0,2888.0,24287.0,14429.0,13264.0,1165.0,2025.0,8837.0,3587.0,0.85,21620.0,76159.0,137851.0,19124.0,60619.0,4491.0,56128.0,46372.0,15386.0,1736.0,-9982.0,-5625.0,0.6166874031942716,0.366376355280197,0.33679506386004116,0.09107990757433411,0.07735271284395756,0.02602084859739864,0.28569252308652093,57035.0,3.982378163564108,1.307232812904339,6.550123456790123,13650.0,0.34659624711169795,4.289378310565932
ORCL,Technology,2018,39506.0,,,14765.0,13535.0,1230.0,2082.0,1185.0,11083.0,2.97,20514.0,46386.0,108709.0,18630.0,56167.0,4494.0,51673.0,21785.0,14551.0,1660.0,-42056.0,26557.0,,0.37374069761555206,0.3426061864020655,0.28053966486103377,0.5087445490016066,0.10195108040732598,0.3634105731816133,27756.0,2.4898550724637682,2.5782419095708056,6.500960614793468,12891.0,0.32630486508378476,1.312911666516286
ORCL,Technology,2019,39068.0,,,15278.0,13896.0,1382.0,1995.0,1928.0,10135.0,3.08,37239.0,52140.0,115438.0,17200.0,71597.0,2371.0,69226.0,12074.0,13139.0,1564.0,-6132.0,9843.0,,0.3910617385072182,0.355687519197297,0.25941947373809765,0.8394069902269339,0.08779604636254959,0.33843275178017634,34940.0,3.031395348837209,5.929849262878913,6.965413533834586,11575.0,0.2962782840176103,1.2963986186482486
ORCL,Technology,2020,40479.0,,,16750.0,15213.0,1537.0,2496.0,-747.0,13746.0,4.55,30098.0,55567.0,131107.0,24164.0,84245.0,8250.0,75995.0,5238.0,15887.0,2135.0,-10378.0,-13098.0,,0.41379480718397194,0.3758245015934188,0.3395834877343808,2.6242840778923253,0.10484566041477572,0.3087478166688277,31403.0,2.299577884456216,16.083428789614356,6.094951923076923,13752.0,0.33973171273993924,1.1557544012803724
ORCL,Technology,2021,42440.0,,,12898.0,10926.0,1972.0,2755.0,932.0,6717.0,2.41,21383.0,31633.0,109297.0,19511.0,3749.0,3749.0,0.0,-6220.0,9539.0,4511.0,-29126.0,11220.0,,0.30391140433553254,0.2574458058435438,0.15827049952874647,,0.0614563986202732,0.38829977035051283,12122.0,1.6212905540464353,,3.965880217785844,5028.0,0.11847313854853911,1.420128033348221
ORCL,Technology,2022,49954.0,,,15619.0,13093.0,2526.0,3505.0,623.0,8503.0,3.07,9765.0,21004.0,134384.0,23090.0,90481.0,4061.0,86420.0,1073.0,17165.0,8695.0,7910.0,-36484.0,,0.31266765424190257,0.262101133042399,0.17021659927132962,7.924510717614166,0.06327390165495893,0.3717258006905584,-2086.0,0.9096578605456908,84.32525629077354,3.735520684736091,8470.0,0.16955599151219122,2.018699282606139
ORCL,Technology,2023,52961.0,,,18482.0,15353.0,3129.0,3514.0,1274.0,10467.0,3.71,10454.0,22554.0,140976.0,31544.0,86869.0,10605.0,76264.0,8704.0,18673.0,6866.0,-10554.0,-7360.0,,0.34897377315383016,0.2898925624516153,0.19763599629916354,1.2025505514705883,0.07424668028600613,0.375673873567132,-8990.0,0.7150012680699974,9.980353860294118,4.3690950483779165,11807.0,0.22293763335284456,1.7839877710900927
ORCL,Technology,2024,57399.0,,,21545.0,17678.0,3867.0,3578.0,1717.0,12443.0,4.34,10786.0,24579.0,168361.0,32643.0,92568.0,7271.0,85297.0,20451.0,20821.0,21215.0,1098.0,-21711.0,,0.3753549713409641,0.30798445965957594,0.21678078015296434,0.6084299056280866,0.07390666484518386,0.3409281246844578,-8064.0,0.7529638819961401,4.5263312307466625,4.940749021799888,-394.0,-0.00686423108416523,1.673310294944949
ORCL,Technology,2025,67357.0,,,28229.0,20606.0,7623.0,4599.0,2467.0,17087.0,5.83,31289.0,46567.0,261759.0,41764.0,129541.0,7199.0,122342.0,42508.0,31977.0,55663.0,40284.0,-51854.0,,0.419095268494737,0.30592217586887777,0.2536781626260077,0.4019713936200245,0.06527760268032809,0.257324485500021,4803.0,1.1150033521693323,3.047449891785076,4.480539247662535,-23686.0,-0.351648677939932,1.8714227190261603
WMT,Consumer Staples,2016,481317.0,361256.0,120061.0,32844.0,22764.0,10080.0,2044.0,6204.0,13643.0,4.38,6867.0,57689.0,198825.0,66928.0,38271.0,2256.0,36015.0,77798.0,31673.0,10619.0,-19072.0,-13896.0,0.24944267499381903,0.06823777261139748,0.04729523370252869,0.028345144675961997,0.1753644052546338,0.06861813152269584,2.420807242549981,-9239.0,0.8619561319627062,0.49192781305432015,11.136986301369863,21054.0,0.04374248156620273,2.3215568423367294
WMT,Consumer Staples,2017,495761.0,373396.0,122365.0,30966.0,20437.0,10529.0,1978.0,4600.0,9862.0,3.28,6756.0,59664.0,204522.0,78521.0,33783.0,3738.0,30045.0,77869.0,28337.0,10051.0,-19875.0,-9079.0,0.24682256167790528,0.06246154901252821,0.041223492771718634,0.01989264988573123,0.1266486021394907,0.04821975142038509,2.423998396260549,-18857.0,0.7598476840590416,0.4338440200850146,10.332153690596563,18286.0,0.0368847085591646,2.873352261204624
WMT,Consumer Staples,2018,510329.0,385301.0,125028.0,32635.0,21957.0,10678.0,1975.0,4281.0,6670.0,2.26,7722.0,61897.0,219295.0,77477.0,45396.0,1876.0,43520.0,72496.0,27753.0,10344.0,-2537.0,-24036.0,0.24499489544979808,0.06394894274085933,0.0430251857135299,0.013069999941214393,0.09200507614213198,0.030415650151622245,2.3271346815932876,-15580.0,0.7989080630380629,0.6261862723460605,11.117468354430379,17409.0,0.034113287702638884,4.160869565217391
WMT,Consumer Staples,2019,519926.0,394605.0,125321.0,31555.0,20568.0,10987.0,2262.0,4915.0,14881.0,5.19,9465.0,61806.0,236495.0,77790.0,49076.0,5362.0,43714.0,74669.0,25255.0,10705.0,-14299.0,-9128.0,0.241036224385778,0.060691329150686826,0.039559475771552104,0.028621380734950744,0.1992928792403809,0.06292310619674835,2.1984650838284105,-15984.0,0.7945237177015041,0.6572473181641645,9.092838196286472,14550.0,0.027984751676200074,1.6971305691821785
WMT,Consumer Staples,2020,555233.0,420315.0,134918.0,33700.0,22548.0,11152.0,1976.0,6858.0,13510.0,4.75,17741.0,90067.0,252496.0,92645.0,44309.0,3115.0,41194.0,80925.0,36074.0,10264.0,-16117.0,-10071.0,0.2429934820156583,0.06069523965614436,0.040609978153315816,0.024332127233071522,0.16694470188446092,0.053505798111653256,2.1989774095431214,-2578.0,0.9721733498839656,0.5475316651220266,11.410931174089068,25810.0,0.046484989184720646,2.6701702442635087
WMT,Consumer Staples,2021,567762.0,429000.0,138762.0,36600.0,25942.0,10658.0,1674.0,4756.0,13673.0,1.62,14760.0,81070.0,244860.0,87379.0,37667.0,2803.0,34864.0,83253.0,24181.0,13106.0,-22828.0,-6015.0,0.24440170353070476,0.06446363088759022,0.04569168066901272,0.024082273910547024,0.16423432188629838,0.05584007187780773,2.31872090173977,-6309.0,0.9277972968333352,0.4524401523068238,15.497013142174433,11075.0,0.019506412898362344,1.7685219044832883
WMT,Consumer Staples,2022,605881.0,463721.0,142160.0,31373.0,20428.0,10945.0,1787.0,5724.0,11680.0,1.42,8625.0,75655.0,243197.0,92198.0,38840.0,4191.0,34649.0,76693.0,28841.0,16857.0,-17039.0,-17722.0,0.23463353364769649,0.05178079523866898,0.03371619179343799,0.0192777129502328,0.15229551588802107,0.04802690822666398,2.491317738294469,-16543.0,0.8205709451398078,0.5064347463262618,11.431449356463347,11984.0,0.01977946164345804,2.469263698630137
WMT,Consumer Staples,2023,642637.0,490142.0,152495.0,38865.0,27012.0,11853.0,2259.0,5578.0,15511.0,1.91,9867.0,76877.0,252399.0,92415.0,39579.0,3447.0,36132.0,83861.0,35726.0,20606.0,-13414.0,-21287.0,0.23729570504032604,0.06047737680836927,0.04203306065477089,0.024136487628318944,0.18496082803687053,0.0614542846841707,2.5461154758933278,-15538.0,0.8318671211383434,0.4719595521160015,11.95750332005312,15120.0,0.023528057052426176,2.303268648056218
WMT,Consumer Staples,2024,674538.0,511753.0,162785.0,42321.0,29348.0,12973.0,2249.0,6152.0,19436.0,2.41,9037.0,79458.0,260823.0,96584.0,35999.0,2598.0,33401.0,91013.0,36443.0,23783.0,-14822.0,-21379.0,0.24132813866676156,0.06274072031523799,0.043508297531050885,0.02881379551633859,0.2135519101666795,0.07451796812397679,2.586190635028353,-17126.0,0.8226828460200447,0.3955369013217892,13.049355269008448,12660.0,0.018768401483682164,1.8750257254579132
WMT,Consumer Staples,2025,706413.0,535395.0,171018.0,44028.0,29825.0,14203.0,2318.0,7199.0,21893.0,2.73,10727.0,84874.0,284668.0,107469.0,38166.0,3542.0,34624.0,99617.0,41565.0,26642.0,-13553.0,-26350.0,0.2420935062067091,0.06232614631950431,0.04222034418958881,0.030991785258765055,0.21977172570946726,0.07690713392443127,2.481532873382326,-22595.0,0.7897533242144247,0.38312737785719303,12.86669542709232,14923.0,0.02112503592091312,1.8985520486000091
COST,Consumer Staples,2016,118719.0,102901.0,15818.0,4927.0,3672.0,1255.0,133.0,1243.0,2350.0,5.33,3379.0,15218.0,33163.0,15575.0,5161.0,1100.0,4061.0,12079.0,3292.0,2649.0,,,0.13323899291604546,0.041501360355124285,0.030930179667955426,0.019794641127367986,0.19455252918287938,0.07086210535838133,3.5798631004432653,-357.0,0.9770786516853932,0.42727046940971936,27.60902255639098,643.0,0.005416150742509624,1.4008510638297873
COST,Consumer Staples,2017,129025.0,111882.0,17143.0,5481.0,4111.0,1370.0,134.0,1325.0,2679.0,6.08,4546.0,17317.0,36347.0,17495.0,6659.0,86.0,6573.0,10778.0,6726.0,2502.0,-3218.0,-2366.0,0.13286572369695795,0.04248013950784732,0.031862042239875994,0.020763417942259253,0.24856188532195211,0.07370622059592263,3.5498115387789912,-178.0,0.9898256644755644,0.6178326220077937,30.67910447761194,4224.0,0.032737841503584574,2.5106382978723403
COST,Consumer Staples,2018,141576.0,123152.0,18424.0,5917.0,4480.0,1437.0,159.0,1263.0,3134.0,7.09,6055.0,20289.0,40830.0,19926.0,6577.0,90.0,6487.0,12799.0,5774.0,2969.0,-1281.0,-2947.0,0.13013505113861107,0.04179380685991976,0.03164378143188111,0.022136520314177545,0.24486287991249317,0.07675728630908646,3.4674504041146217,363.0,1.0182174043962662,0.5138682709586686,28.17610062893082,2805.0,0.019812680115273776,1.8423739629865985
COST,Consumer Staples,2019,152703.0,132886.0,16465.0,6229.0,4737.0,1492.0,150.0,1061.0,3659.0,8.26,8384.0,23485.0,45400.0,23237.0,6823.0,1699.0,5124.0,15243.0,6356.0,2998.0,-1147.0,-2865.0,0.10782368388309332,0.04079160199865098,0.031021001552032378,0.023961546269555937,0.24004461064094995,0.08059471365638766,3.363502202643172,248.0,1.0106726341610364,0.44761529882569046,31.58,3358.0,0.02199039966470862,1.7370866356928123
COST,Consumer Staples,2020,166761.0,144939.0,21822.0,7080.0,5435.0,1645.0,160.0,1308.0,4002.0,9.02,12277.0,28120.0,55556.0,24844.0,7609.0,95.0,7514.0,18284.0,8861.0,2810.0,-1147.0,-3891.0,0.13085793440912444,0.0424559699210247,0.03259155318089961,0.023998416896036844,0.21887989499015534,0.07203542371661027,3.001673986608107,3276.0,1.1318628240218966,0.416156202143951,33.96875,6051.0,0.0362854624282656,2.214142928535732
COST,Consumer Staples,2021,195929.0,170684.0,25245.0,8489.0,6708.0,1781.0,171.0,1601.0,5007.0,11.27,11258.0,29505.0,59268.0,29441.0,7491.0,799.0,6692.0,17564.0,8958.0,3588.0,-6488.0,-3535.0,0.12884769482822858,0.04332691944530927,0.034236891935343926,0.025555175599324246,0.28507173764518334,0.08448066410204495,3.3058142673955593,64.0,1.0021738392038313,0.4264973810066044,39.228070175438596,5370.0,0.027407887551102697,1.7890952666267226
COST,Consumer Staples,2022,226954.0,199382.0,27572.0,9693.0,7793.0,1900.0,158.0,1925.0,5844.0,13.14,10203.0,32696.0,64166.0,31998.0,6557.0,73.0,6484.0,20642.0,7392.0,3891.0,-4283.0,-3915.0,0.12148717361227385,0.042709095235157785,0.03433735470624003,0.025749711395260715,0.2831121015405484,0.0910762709222953,3.5369822024124926,698.0,1.0218138633664604,0.3176533281658754,49.322784810126585,3501.0,0.0154260334693374,1.264887063655031
COST,Consumer Staples,2023,242290.0,212586.0,29704.0,10191.0,8114.0,2077.0,160.0,2195.0,6292.0,14.16,13700.0,35879.0,68994.0,33583.0,6458.0,1081.0,5377.0,25058.0,11068.0,4323.0,-2614.0,-4972.0,0.12259688802674482,0.042061166370877874,0.033488794419910026,0.025968880267448098,0.2510974539069359,0.09119633591326783,3.5117546453314783,2296.0,1.0683679242473871,0.257722084763349,50.7125,6745.0,0.02783854059185274,1.7590591226954864
COST,Consumer Staples,2024,254453.0,222358.0,32095.0,11522.0,9285.0,2237.0,169.0,2373.0,7367.0,16.56,9906.0,34246.0,69831.0,35464.0,5897.0,103.0,5794.0,23622.0,11339.0,4710.0,-10764.0,-4409.0,0.1261333134213391,0.045281446868380405,0.036490039417888566,0.028952301603832536,0.3118702904072475,0.1054975583909725,3.6438401283097765,-1218.0,0.965655312429506,0.24964016594699856,54.94082840236686,6629.0,0.026051962444930892,1.5391611239310439
COST,Consumer Staples,2025,275235.0,239886.0,35349.0,12809.0,10383.0,2426.0,154.0,2719.0,8099.0,18.21,14161.0,38380.0,77099.0,37108.0,5788.0,75.0,5713.0,29164.0,13335.0,5498.0,-3775.0,-5311.0,0.12843206714262356,0.04653841262920777,0.03772412665540356,0.029425763438516175,0.27770539020710466,0.10504675806430692,3.569890660060442,1272.0,1.0342783227336423,0.1984638595528734,67.42207792207792,7837.0,0.028473849619416135,1.6464995678478824
HD,Consumer Discretionary,2016,94595.0,62282.0,32313.0,15400.0,13427.0,1973.0,972.0,4534.0,7957.0,6.45,2538.0,17724.0,42966.0,14133.0,,,,4333.0,9783.0,1621.0,-7870.0,-1583.0,0.3415931074581109,0.16279930228870448,0.1419419631058724,0.08411649664358581,1.836372028617586,0.18519294325745939,2.2016245403342176,3591.0,1.2540861812778603,,13.813786008230453,8162.0,0.08628363021301337,1.2294834736709814
HD,Consumer Discretionary,2017,100904.0,66548.0,34356.0,16743.0,14681.0,2062.0,1057.0,5068.0,8630.0,7.29,3595.0,18933.0,44529.0,16194.0,,,,1454.0,12031.0,1897.0,-8870.0,-2228.0,0.3404820423372711,0.16592999286450488,0.1454947276619361,0.08552683738999445,5.9353507565337,0.19380628354555457,2.266028880055694,2739.0,1.1691367173027047,,13.889309366130558,10134.0,0.10043209387140252,1.394090382387022
HD,Consumer Discretionary,2018,108203.0,71043.0,37160.0,17682.0,15530.0,2152.0,1051.0,3435.0,11121.0,9.73,1778.0,18529.0,44003.0,16716.0,,,,-1878.0,13165.0,2442.0,-12547.0,-2416.0,0.34342855558533497,0.16341506242895298,0.14352651959742335,0.10277903570141309,,0.2527327682203486,2.4589914324023363,1813.0,1.1084589614740368,,14.77640342530923,10723.0,0.09910076430413205,1.1837964211851453
HD,Consumer Discretionary,2019,110225.0,72653.0,37572.0,18139.0,15843.0,2296.0,1201.0,3473.0,11242.0,10.25,2133.0,19810.0,51236.0,18375.0,29500.0,,29500.0,-3116.0,13687.0,2678.0,-10798.0,-2653.0,0.3408664096166931,0.1645633930596507,0.1437332728509866,0.10199138126559311,,0.21941603559996878,2.1513193848075574,1435.0,1.078095238095238,,13.191507077435471,11009.0,0.09987752324790201,1.2174879914605943
HD,Consumer Discretionary,2020,132110.0,87257.0,44853.0,20797.0,18278.0,2519.0,1347.0,4112.0,12866.0,11.94,7895.0,28477.0,70581.0,23166.0,34750.0,,34750.0,3299.0,18839.0,2463.0,-2983.0,-10170.0,0.33951252743925514,0.1574218454318371,0.13835440163500112,0.09738853985315267,3.899969687784177,0.182287017752653,1.8717501877275755,5311.0,1.2292583959250627,10.53349499848439,13.569413511507053,16376.0,0.12395730830368633,1.4642468521685061
HD,Consumer Discretionary,2021,151157.0,100325.0,50832.0,25902.0,23040.0,2862.0,1347.0,5304.0,16433.0,15.53,2343.0,29055.0,71876.0,28693.0,36400.0,,36400.0,-1696.0,16571.0,2566.0,-19120.0,-2969.0,0.3362861131141793,0.17135825664706233,0.15242430056166767,0.1087147799969568,,0.2286298625410429,2.103024653570037,362.0,1.012616317568745,,17.104677060133632,14005.0,0.09265201082318385,1.0083977362623988
HD,Consumer Discretionary,2022,157403.0,104625.0,52778.0,26835.0,24039.0,2796.0,1617.0,5372.0,17105.0,16.69,2757.0,32471.0,76445.0,23110.0,41150.0,,41150.0,1562.0,14615.0,3119.0,-10993.0,-3140.0,0.3353049179494673,0.1704859500771904,0.15272262917479337,0.10867010158637383,10.950704225352112,0.2237556413107463,2.059035908169272,9361.0,1.4050627434011251,26.344430217669654,14.866419294990724,11496.0,0.07303545675749509,0.8544285296696872
HD,Consumer Discretionary,2023,152669.0,101709.0,50960.0,24750.0,21689.0,3061.0,1943.0,4781.0,15143.0,15.11,3760.0,29775.0,76530.0,22015.0,42150.0,,42150.0,1044.0,21172.0,3226.0,-15443.0,-4729.0,0.33379402498215094,0.1621154261834426,0.1420655142825328,0.09918844035134834,14.504789272030651,0.19787011629426368,1.994890892460473,7760.0,1.3524869407222349,40.37356321839081,11.162635100360268,17946.0,0.11754842174901257,1.3981377534174206
HD,Consumer Discretionary,2024,159514.0,106206.0,53308.0,24862.0,21526.0,3336.0,2321.0,4600.0,14806.0,14.91,1659.0,31683.0,96119.0,28661.0,51365.0,,51365.0,6640.0,19810.0,3485.0,-694.0,-21031.0,0.3341901024361498,0.15586092756748623,0.13494740273581002,0.09281943904610254,2.2298192771084335,0.15403822345217907,1.65954701983999,3022.0,1.1054394473326123,7.735692771084337,9.274450667815596,16325.0,0.10234211417179684,1.3379710928002162
HD,Consumer Discretionary,2025,164683.0,109818.0,54865.0,24404.0,20890.0,3514.0,2412.0,4446.0,14156.0,14.23,1389.0,34391.0,105095.0,32424.0,49397.0,,49397.0,12813.0,16325.0,3679.0,-7714.0,-8980.0,0.33315521334928316,0.14818773036682598,0.12684976591390731,0.08595908503002739,1.1048154218371966,0.13469717874304202,1.5669917693515392,1967.0,1.06066493955095,3.8552251619448996,8.660862354892206,12646.0,0.07678995403289957,1.1532212489403786
PG,Consumer Staples,2017,65058.0,32638.0,32420.0,16586.0,13766.0,2820.0,465.0,3063.0,15326.0,5.59,5569.0,26494.0,120406.0,30210.0,19714.0,1676.0,18038.0,55778.0,12753.0,3384.0,-8568.0,-6685.0,0.4983245719204402,0.2549417442897107,0.21159580681853116,0.23557441052599218,0.2747678296102406,0.12728601564706077,0.5403219108682291,-3716.0,0.8769943727242635,0.3534368388970562,29.60430107526882,9369.0,0.14400996034307847,0.8321153595197703
PG,Consumer Staples,2018,66832.0,34432.0,32400.0,16197.0,13363.0,2834.0,506.0,3465.0,9750.0,3.67,2569.0,23320.0,118310.0,28237.0,22635.0,1772.0,20863.0,52883.0,14867.0,3717.0,-14375.0,-3511.0,0.48479770169978453,0.24235396217380895,0.19994912616710558,0.1458881972707685,0.18436926800673184,0.08241061617783789,0.5648888513227961,-4917.0,0.8258667705492793,0.4280203468033205,26.40909090909091,11150.0,0.16683624610964806,1.5248205128205128
PG,Consumer Staples,2019,67684.0,34768.0,32916.0,8311.0,5487.0,2824.0,509.0,2103.0,3897.0,1.43,4239.0,22473.0,115095.0,30011.0,23783.0,3388.0,20395.0,47579.0,15242.0,3347.0,-9994.0,-3490.0,0.4863187754860824,0.12279120619348738,0.08106790378819219,0.057576384374445955,0.08190588284747473,0.03385898605499805,0.5880707241843695,-7538.0,0.7488254306754191,0.4998633851068749,10.779960707269154,11895.0,0.17574315938774304,3.911213754169874
